graph_idx,class,label,subject,num_nodes,num_edges,node_feat_mean,node_feat_std,node_feat_min,node_feat_max
46349,EO,2,S05-EO,24,552,3.885791,14.488567,-1.4728432,156.44095
46350,DMT,0,S23-DMT,24,552,26.898214,117.80137,-1.2298506,1070.7612
46351,EO,2,S05-EO,24,552,12.452899,59.343735,-1.2625794,728.64795
46352,DMT,0,S35-DMT,24,552,158.61697,1971.1469,-1.2351023,27388.492
46353,EC,1,S35-EC,24,552,4.7685614,26.656794,-1.5889952,350.13736
46354,EC,1,S19-EC,24,552,19.411167,80.1632,-1.2322936,758.7162
46355,DMT,0,S23-DMT,24,552,13.3450775,48.53744,-1.2636296,497.16757
46356,DMT,0,S23-DMT,24,552,12.751865,40.610573,-1.2502068,320.82693
46357,EC,1,S23-EC,24,552,27.373894,119.9388,-1.2269125,1450.3708
46358,EO,2,S04-EO,24,552,2.400481,5.096295,-1.597044,47.906826
46359,DMT,0,S25-DMT,24,552,27.144226,165.09155,-1.2314358,2206.5085
46360,EC,1,S19-EC,24,552,24.718367,119.41632,-1.2544124,1353.2853
46361,EO,2,S15-EO,24,552,47.40909,435.498,-1.278985,5977.24
46362,EC,1,S23-EC,24,552,2.6928532,7.0301704,-1.5564626,62.734383
46363,DMT,0,S11-DMT,24,552,26.357069,157.62523,-1.345065,1470.5614
46364,EC,1,S20-EC,24,552,3.2225964,8.902005,-1.4279077,103.109535
46365,EO,2,S05-EO,24,552,2.236994,4.117441,-1.3910805,38.05737
46366,EO,2,S21-EO,24,552,47.374054,258.3369,-1.2397214,3110.282
46367,DMT,0,S23-DMT,24,552,6.6387677,25.788797,-1.3333217,299.10632
46368,EC,1,S19-EC,24,552,39.122715,221.61482,-1.2355208,2576.6548
46369,DMT,0,S23-DMT,24,552,186.03468,2262.3457,-1.2420028,31427.148
46370,EO,2,S05-EO,24,552,10.370215,34.902443,-1.2484376,276.52576
46371,EO,2,S15-EO,24,552,32.94659,178.51831,-1.2373781,2258.6064
46372,DMT,0,S35-DMT,24,552,41.167645,238.60431,-1.258404,2983.6318
46373,EO,2,S15-EO,24,552,105.11785,1036.6582,-1.220614,14208.349
46374,EO,2,S15-EO,24,552,28.935427,131.70021,-1.226924,1141.4144
46375,DMT,0,S25-DMT,24,552,5.705361,17.943743,-1.3573534,152.54994
46376,DMT,0,S10-DMT,24,552,15.940758,75.87272,-1.258905,720.55005
46377,EC,1,S20-EC,24,552,17.033464,76.26633,-1.2396399,714.86163
46378,EO,2,S21-EO,24,552,18.786451,68.48457,-1.2217655,576.7115
46379,EC,1,S35-EC,24,552,16.049955,99.658485,-1.3120556,1216.3121
46380,EC,1,S23-EC,24,552,8.959807,30.483349,-1.2566217,305.36646
46381,EO,2,S21-EO,24,552,23.310577,99.304306,-1.2344539,899.7419
46382,DMT,0,S23-DMT,24,552,14.346686,61.532303,-1.2748003,646.1561
46383,EC,1,S35-EC,24,552,97.12924,834.5848,-1.2524678,10735.274
46384,EO,2,S21-EO,24,552,3.6337998,11.825571,-1.486386,140.58281
46385,DMT,0,S25-DMT,24,552,11.540332,65.165726,-1.3568016,836.7866
46386,EO,2,S15-EO,24,552,15.781608,162.99403,-1.4244689,2249.1108
46387,EO,2,S21-EO,24,552,78.7364,746.8217,-1.3112469,9815.61
46388,EO,2,S21-EO,24,552,14.75304,147.93321,-1.362598,2030.8264
46389,DMT,0,S23-DMT,24,552,35.034534,272.6302,-1.2988443,2836.3894
46390,EO,2,S21-EO,24,552,12.1864195,34.75016,-1.2364255,234.7412
46391,EO,2,S05-EO,24,552,4.980385,22.845308,-1.4236369,229.81018
46392,EO,2,S21-EO,24,552,24.526999,141.78214,-1.2645168,1807.7877
46393,EC,1,S19-EC,24,552,26.853354,140.75958,-1.2399492,1761.8531
46394,DMT,0,S23-DMT,24,552,3.545451,18.863129,-1.4095201,254.3116
46395,EO,2,S05-EO,24,552,1.9662524,3.1637812,-1.4524549,19.145912
46396,EC,1,S19-EC,24,552,21.253649,88.1714,-1.2863016,809.58655
46397,DMT,0,S35-DMT,24,552,2.6617308,7.8570547,-1.545234,94.271454
46398,EC,1,S19-EC,24,552,6.5780168,20.262856,-1.3033228,196.22507
46399,EO,2,S04-EO,24,552,20.736677,84.991394,-1.2305504,782.154
46400,DMT,0,S35-DMT,24,552,4.4386806,17.006994,-1.4289732,212.18607
46401,EO,2,S04-EO,24,552,9.920551,55.686966,-1.32753,657.2781
46402,DMT,0,S35-DMT,24,552,26.059278,194.10677,-1.2646228,2492.151
46403,EO,2,S04-EO,24,552,14.049461,74.94339,-1.2638618,814.5084
46404,EC,1,S19-EC,24,552,37.429073,282.51224,-1.2330565,3825.1719
46405,DMT,0,S23-DMT,24,552,42.252598,171.36641,-1.2188485,1362.0752
46406,DMT,0,S25-DMT,24,552,11.515288,62.26381,-1.2694685,824.2164
46407,DMT,0,S23-DMT,24,552,10.370715,34.85823,-1.2718662,272.40515
46408,DMT,0,S23-DMT,24,552,13.431369,65.98617,-1.2859871,733.7879
46409,EC,1,S23-EC,24,552,7.330919,20.566593,-1.2680036,137.30547
46410,EO,2,S21-EO,24,552,137.00688,1079.4907,-1.2347894,12320.015
46411,DMT,0,S25-DMT,24,552,11.256137,48.9889,-1.2982291,587.3235
46412,DMT,0,S23-DMT,24,552,10.49881,40.71484,-1.2714188,387.89355
46413,EC,1,S23-EC,24,552,112.32075,1058.5531,-1.2364438,14056.812
46414,DMT,0,S11-DMT,24,552,26.132563,172.28601,-1.2654577,2269.3147
46415,EO,2,S21-EO,24,552,5.4602337,26.545092,-1.3485807,339.2217
46416,EO,2,S05-EO,24,552,21.532915,82.3558,-1.2266302,899.81854
46417,DMT,0,S35-DMT,24,552,6.9796777,24.108812,-1.3424298,227.08371
46418,DMT,0,S25-DMT,24,552,29.025145,149.42728,-1.2321117,1338.0151
46419,EC,1,S19-EC,24,552,22.227526,187.10858,-1.2766389,2576.944
46420,EC,1,S35-EC,24,552,28.385406,115.394424,-1.2318486,1094.2529
46421,EO,2,S21-EO,24,552,2.9235032,9.115083,-1.6202879,115.35542
46422,DMT,0,S11-DMT,24,552,27.174238,169.91241,-1.2551638,1692.987
46423,EO,2,S05-EO,24,552,3.8542025,17.250814,-1.4384868,217.84726
46424,EC,1,S20-EC,24,552,29.1332,203.27562,-1.3056761,2481.8464
46425,EO,2,S15-EO,24,552,22.043518,87.001114,-1.2246119,892.7825
46426,EO,2,S21-EO,24,552,19.672903,115.3985,-1.2879978,1072.315
46427,EO,2,S05-EO,24,552,5.972235,24.28041,-1.3415835,281.596
46428,EC,1,S35-EC,24,552,24.879265,98.04152,-1.2307633,1059.3605
46429,EO,2,S04-EO,24,552,7.824675,27.007015,-1.304629,215.17126
46430,EO,2,S05-EO,24,552,31.471182,145.74463,-1.2440248,1453.4103
46431,DMT,0,S23-DMT,24,552,12.985016,60.86246,-1.2748224,723.5877
46432,EC,1,S23-EC,24,552,9.116769,42.784885,-1.2641814,440.34042
46433,DMT,0,S35-DMT,24,552,2.7204058,8.169269,-1.3790778,96.24699
46434,EO,2,S04-EO,24,552,15.259875,46.5217,-1.2292304,359.49356
46435,EO,2,S21-EO,24,552,14.471873,55.122032,-1.2562927,429.0763
46436,DMT,0,S11-DMT,24,552,2.5284786,5.2229195,-1.5420214,44.290337
46437,DMT,0,S25-DMT,24,552,13.066124,65.64011,-1.2217737,854.58875
46438,EO,2,S15-EO,24,552,36.948715,154.35178,-1.2275223,1209.0732
46439,DMT,0,S35-DMT,24,552,3.5605872,16.171345,-1.4984725,216.02539
46440,EC,1,S19-EC,24,552,20.93016,71.30852,-1.2380446,616.0292
46441,EO,2,S15-EO,24,552,9.753808,95.29178,-1.4957153,1320.5334
46442,DMT,0,S35-DMT,24,552,12.541122,65.76776,-1.2583055,864.0417
46443,DMT,0,S35-DMT,24,552,20.9862,113.13063,-1.2472409,1438.2689
46444,EC,1,S19-EC,24,552,22.439272,74.27291,-1.2184318,569.279
46445,EO,2,S05-EO,24,552,6.644633,18.670895,-1.3103434,149.94405
46446,DMT,0,S25-DMT,24,552,116.94977,1481.4012,-1.3090973,20583.734
46447,EC,1,S20-EC,24,552,5.9301457,36.802483,-1.2827225,425.61215
46448,DMT,0,S35-DMT,24,552,3.2085247,9.912823,-1.4921077,85.90356
46449,EO,2,S05-EO,24,552,34.678562,209.36603,-1.244616,2177.6665
46450,EO,2,S05-EO,24,552,10.997414,42.756794,-1.2667484,445.56775
46451,EC,1,S20-EC,24,552,12.980873,47.44429,-1.2521662,472.08215
46452,DMT,0,S35-DMT,24,552,19.850515,102.72578,-1.227614,979.0774
46453,DMT,0,S25-DMT,24,552,3.6876056,9.859318,-1.293062,82.987175
46454,DMT,0,S11-DMT,24,552,29.667238,124.3781,-1.229897,1004.96893
46455,DMT,0,S35-DMT,24,552,43.55129,222.57962,-1.2404695,2066.463
46456,EC,1,S20-EC,24,552,16.62281,49.886707,-1.2318937,329.8218
46457,EO,2,S21-EO,24,552,40.807552,262.5786,-1.2410655,2969.23
46458,EC,1,S19-EC,24,552,5.7049427,24.53401,-1.4355588,254.51457
46459,EO,2,S15-EO,24,552,106.31252,952.49,-1.2817953,10402.082
46460,EO,2,S04-EO,24,552,11.904349,36.394394,-1.2282882,335.34506
46461,EC,1,S20-EC,24,552,11.023868,38.515656,-1.2475221,411.12415
46462,EC,1,S20-EC,24,552,33.533447,180.17241,-1.2291785,2235.5305
46463,EC,1,S23-EC,24,552,20.307196,88.16421,-1.2758645,881.4108
46464,DMT,0,S10-DMT,24,552,9.328414,30.632345,-1.2607721,266.64215
46465,DMT,0,S10-DMT,24,552,2.6869404,6.3990145,-1.4701996,62.047993
46466,EO,2,S15-EO,24,552,7.1764436,30.332808,-1.2845763,359.08267
46467,EO,2,S04-EO,24,552,44.138546,225.35458,-1.2266749,2141.8042
46468,EO,2,S21-EO,24,552,17.99221,59.00038,-1.2325935,508.84888
46469,DMT,0,S10-DMT,24,552,40.45361,294.65408,-1.2674879,2967.1487
46470,DMT,0,S23-DMT,24,552,11.74286,52.73945,-1.2729665,590.25256
46471,EC,1,S35-EC,24,552,12.8433695,57.119778,-1.2310928,600.17163
46472,EC,1,S35-EC,24,552,87.36498,1147.4556,-1.4527143,15944.224
46473,DMT,0,S10-DMT,24,552,3.6292686,18.858475,-1.6324908,257.7958
46474,DMT,0,S35-DMT,24,552,16.734072,117.33346,-1.2569284,1600.571
46475,DMT,0,S35-DMT,24,552,18.293425,116.07836,-1.2762555,1568.9713
46476,EO,2,S21-EO,24,552,47.27804,337.74176,-1.267625,4421.7397
46477,DMT,0,S23-DMT,24,552,32.899673,253.6434,-1.2784618,3426.5183
46478,EO,2,S04-EO,24,552,20.470062,109.478485,-1.2390013,1282.3909
46479,EO,2,S21-EO,24,552,19.399614,113.814644,-1.2510501,1193.7678
46480,EC,1,S20-EC,24,552,22.679281,140.524,-1.2210839,1884.6812
46481,EO,2,S05-EO,24,552,157.7024,1612.8136,-1.2260543,22142.258
46482,EC,1,S19-EC,24,552,124.96215,1090.2275,-1.2489567,13647.222
46483,DMT,0,S10-DMT,24,552,32.62784,258.4885,-1.2900845,3156.64
46484,EO,2,S15-EO,24,552,4.8099904,12.42254,-1.3214728,110.19344
46485,DMT,0,S35-DMT,24,552,41.140728,312.56412,-1.2415588,4246.9585
46486,EO,2,S15-EO,24,552,2.484637,6.5407133,-1.2977345,65.41198
46487,EO,2,S15-EO,24,552,25.790865,241.06114,-1.3069413,3312.816
46488,DMT,0,S23-DMT,24,552,48.720646,554.23505,-1.2624421,7693.7676
46489,DMT,0,S35-DMT,24,552,6.223831,44.201706,-1.4221166,603.03503
46490,EC,1,S35-EC,24,552,17.66139,119.18206,-1.3476923,1609.39
46491,DMT,0,S25-DMT,24,552,49.06712,538.0757,-1.2918321,7473.262
46492,DMT,0,S23-DMT,24,552,14.586705,74.089096,-1.2671186,967.7914
46493,EC,1,S19-EC,24,552,3.7373703,12.454748,-1.3732984,140.10303
46494,DMT,0,S35-DMT,24,552,44.51642,280.17017,-1.2487658,3567.7095
46495,EC,1,S20-EC,24,552,7.006691,20.581623,-1.2598648,194.94794
46496,EO,2,S21-EO,24,552,9.865239,27.572964,-1.27427,164.3675
46497,EO,2,S21-EO,24,552,810.93976,10776.191,-1.2234797,149732.28
46498,DMT,0,S35-DMT,24,552,16.690464,74.07189,-1.2547783,899.29736
46499,EO,2,S21-EO,24,552,15.130847,70.93564,-1.2763939,734.0872
46500,EC,1,S35-EC,24,552,25.433748,129.0751,-1.2661703,1272.0647
46501,EC,1,S35-EC,24,552,55.93864,447.5185,-1.2362441,5280.141
46502,EC,1,S23-EC,24,552,25.21343,132.15764,-1.2568862,1301.6122
46503,DMT,0,S11-DMT,24,552,12.9983,67.74915,-1.2305219,884.4962
46504,DMT,0,S35-DMT,24,552,6.651732,34.631428,-1.3609318,350.30692
46505,DMT,0,S35-DMT,24,552,8.737969,36.427895,-1.2694988,426.15723
46506,DMT,0,S25-DMT,24,552,10.03455,40.885166,-1.2992922,464.9877
46507,EC,1,S35-EC,24,552,21.301107,82.04624,-1.2287674,784.91864
46508,EC,1,S20-EC,24,552,2.901151,6.732649,-1.5417885,53.65051
46509,EC,1,S35-EC,24,552,3.0698826,8.335352,-1.4466187,80.95057
46510,EC,1,S19-EC,24,552,31.760519,147.38306,-1.2613616,1531.7014
46511,EC,1,S20-EC,24,552,31.262777,187.08127,-1.2614466,2450.9714
46512,EC,1,S23-EC,24,552,37.833027,324.2318,-1.2229999,4443.2134
46513,EO,2,S21-EO,24,552,12.618557,46.12955,-1.2713062,486.9544
46514,DMT,0,S25-DMT,24,552,113.45493,1229.926,-1.2681254,16953.695
46515,DMT,0,S25-DMT,24,552,17.1098,75.22432,-1.292998,747.70795
46516,EC,1,S23-EC,24,552,2.4472947,4.6101556,-1.5857911,28.762342
46517,DMT,0,S23-DMT,24,552,8.201938,30.184042,-1.2624105,345.76382
46518,DMT,0,S10-DMT,24,552,89.43873,820.12024,-1.2388798,11009.706
46519,EO,2,S21-EO,24,552,40.988087,279.94543,-1.2197604,3103.26
46520,EC,1,S20-EC,24,552,7.504137,57.330795,-1.5895213,786.94464
46521,EC,1,S35-EC,24,552,14.268512,59.416542,-1.2803503,572.2744
46522,DMT,0,S23-DMT,24,552,14.047137,48.429626,-1.3248783,440.11084
46523,DMT,0,S23-DMT,24,552,15.1932955,53.89684,-1.2341118,530.83527
46524,EO,2,S21-EO,24,552,12.238582,51.380833,-1.2863747,444.80295
46525,DMT,0,S35-DMT,24,552,7.8209815,40.131924,-1.3402078,450.49478
46526,EO,2,S15-EO,24,552,29.164534,211.73325,-1.2240545,2901.9897
46527,EC,1,S19-EC,24,552,5.897932,33.659744,-1.4631855,441.992
46528,EO,2,S15-EO,24,552,53.4693,304.8679,-1.2541394,2750.9556
46529,DMT,0,S25-DMT,24,552,17.501558,70.90952,-1.2485118,817.60547
46530,EC,1,S20-EC,24,552,153.41676,2052.7976,-1.2665116,28522.992
46531,DMT,0,S23-DMT,24,552,21.258904,87.832245,-1.2289771,963.21686
46532,EC,1,S35-EC,24,552,19.89,88.09595,-1.2366115,1030.7872
46533,DMT,0,S35-DMT,24,552,4.0927243,18.22053,-1.5342007,182.33446
46534,DMT,0,S35-DMT,24,552,7.5692024,26.074118,-1.2978244,285.15314
46535,DMT,0,S23-DMT,24,552,31.414442,283.23444,-1.2517365,3891.1465
46536,EC,1,S19-EC,24,552,25.665457,101.167076,-1.2494465,710.50507
46537,EC,1,S20-EC,24,552,16.669905,71.68331,-1.2600017,702.1602
46538,DMT,0,S10-DMT,24,552,2.0285425,3.561514,-1.5661695,27.99978
46539,EO,2,S04-EO,24,552,25.30036,124.07278,-1.2309897,1118.359
46540,EC,1,S35-EC,24,552,4.131355,18.278467,-1.3546785,194.80417
46541,EC,1,S35-EC,24,552,8.633483,46.479256,-1.3178749,587.0918
46542,DMT,0,S35-DMT,24,552,16.40489,88.115585,-1.2641318,1153.4982
46543,EO,2,S04-EO,24,552,53.848083,323.20282,-1.2253461,3533.154
46544,EC,1,S20-EC,24,552,26.25367,255.92914,-1.2558903,3537.9077
46545,DMT,0,S23-DMT,24,552,2.8394687,8.4120865,-1.6278183,92.639984
46546,EC,1,S35-EC,24,552,18.612715,174.78696,-1.6273595,2320.4077
46547,DMT,0,S25-DMT,24,552,48.979755,263.02478,-1.2605139,2410.7556
46548,DMT,0,S23-DMT,24,552,11.500796,40.253548,-1.2665029,390.9926
46549,EO,2,S21-EO,24,552,17.563318,118.24874,-1.2847602,1592.6382
46550,EC,1,S20-EC,24,552,49.2514,418.2854,-1.2411711,5583.7134
46551,EC,1,S35-EC,24,552,2.9888554,8.091389,-1.3986408,77.01399
46552,DMT,0,S23-DMT,24,552,14.357342,85.3855,-1.2941502,1086.2168
46553,DMT,0,S10-DMT,24,552,13.807788,68.50434,-1.2610781,746.62775
46554,EC,1,S23-EC,24,552,29.51545,194.18935,-1.2452366,2215.2336
46555,DMT,0,S25-DMT,24,552,36.385647,183.89944,-1.2449583,1977.8239
46556,DMT,0,S10-DMT,24,552,10.070412,32.617935,-1.2738508,271.3172
46557,EC,1,S35-EC,24,552,14.467842,71.078896,-1.25161,869.8411
46558,EC,1,S23-EC,24,552,4.375208,18.670414,-1.550722,228.99734
46559,DMT,0,S23-DMT,24,552,41.37006,264.6406,-1.2550625,3093.8823
46560,EC,1,S23-EC,24,552,14.193596,47.55286,-1.2333672,433.25717
46561,EO,2,S04-EO,24,552,12.813405,49.93295,-1.2131269,527.96954
46562,DMT,0,S35-DMT,24,552,506.27832,6705.8525,-1.2285414,93170.766
46563,DMT,0,S10-DMT,24,552,85.53043,791.47144,-1.2659239,10854.81
46564,EO,2,S21-EO,24,552,12.742215,52.748554,-1.2625612,544.4424
46565,EC,1,S20-EC,24,552,13.417455,58.41307,-1.2523046,672.082
46566,EC,1,S20-EC,24,552,24.916101,84.19802,-1.2420335,723.0058
46567,EC,1,S35-EC,24,552,18.20545,91.23349,-1.2466089,1184.5344
46568,DMT,0,S23-DMT,24,552,9.112486,56.47669,-1.3522755,760.82916
46569,EC,1,S20-EC,24,552,84.15406,694.2625,-1.2639688,9052.651
46570,DMT,0,S35-DMT,24,552,2.4660032,4.7897334,-1.4673916,36.52526
46571,DMT,0,S35-DMT,24,552,5.0576606,32.559086,-1.5255369,437.7032
46572,EO,2,S04-EO,24,552,7.7180257,38.140545,-1.3245871,458.83453
46573,DMT,0,S25-DMT,24,552,45.02861,398.81494,-1.3743182,5147.943
46574,EO,2,S21-EO,24,552,17.52085,60.12105,-1.262743,501.92548
46575,DMT,0,S23-DMT,24,552,2.719699,9.495045,-1.547822,124.97145
46576,DMT,0,S11-DMT,24,552,14.838574,59.14393,-1.2856053,591.628
46577,DMT,0,S23-DMT,24,552,30.377981,141.13123,-1.2261107,1659.0311
46578,EC,1,S35-EC,24,552,15.724521,77.57329,-1.2436488,999.82874
46579,DMT,0,S23-DMT,24,552,148.25641,1614.5027,-1.234169,22150.014
46580,DMT,0,S25-DMT,24,552,46.00917,450.9748,-1.2347803,6234.633
46581,EO,2,S15-EO,24,552,27.374662,167.13437,-1.2677279,2060.5112
46582,EC,1,S20-EC,24,552,15.718303,50.514496,-1.2793641,297.1182
46583,EO,2,S04-EO,24,552,275.42496,3591.7622,-1.2375789,49909.227
46584,EO,2,S21-EO,24,552,15.531964,84.263565,-1.2638392,964.71454
46585,DMT,0,S10-DMT,24,552,9.13995,29.882477,-1.2670244,253.23741
46586,DMT,0,S35-DMT,24,552,2.785092,7.114126,-1.3875531,79.13542
46587,EO,2,S15-EO,24,552,23.850594,197.75035,-1.2642447,2691.8394
46588,EC,1,S20-EC,24,552,21.482752,95.47253,-1.2594585,963.8131
46589,DMT,0,S11-DMT,24,552,8.227063,34.043873,-1.327786,401.36362
46590,EO,2,S05-EO,24,552,2.8887942,6.30586,-1.4541268,58.153606
46591,EC,1,S20-EC,24,552,27.621492,241.11464,-1.3398514,3168.0403
46592,DMT,0,S25-DMT,24,552,21.158699,91.769135,-1.2282447,1003.0098
46593,EO,2,S15-EO,24,552,2.7408302,8.10851,-1.5594345,98.61473
46594,DMT,0,S23-DMT,24,552,9.715977,37.73516,-1.2579292,432.02768
46595,EC,1,S20-EC,24,552,10.051032,38.313393,-1.2811344,339.25635
46596,DMT,0,S35-DMT,24,552,74.26293,774.207,-1.2624131,10711.166
46597,EO,2,S05-EO,24,552,9.830466,33.546444,-1.2524034,296.91687
46598,DMT,0,S23-DMT,24,552,31.760681,214.41829,-1.2282495,2845.3416
46599,DMT,0,S11-DMT,24,552,72.50804,670.8839,-1.2654384,9193.933
46600,EO,2,S05-EO,24,552,20.782015,85.422646,-1.2278672,942.12024
46601,EO,2,S21-EO,24,552,30.299582,260.35773,-1.2380488,3560.3928
46602,DMT,0,S25-DMT,24,552,8.91494,33.874443,-1.2677212,372.3735
46603,EC,1,S23-EC,24,552,11.200951,57.665768,-1.262575,709.4465
46604,DMT,0,S23-DMT,24,552,15.521851,69.96869,-1.2882348,659.37305
46605,EO,2,S21-EO,24,552,17.311255,72.38514,-1.24184,794.63763
46606,DMT,0,S23-DMT,24,552,28.780579,174.59352,-1.2375923,2150.6194
46607,EC,1,S35-EC,24,552,8.813188,45.42916,-1.3810188,592.1186
46608,EO,2,S21-EO,24,552,16.505066,63.811657,-1.291752,526.43396
46609,DMT,0,S35-DMT,24,552,23.48763,178.98985,-1.2902036,2372.953
46610,EO,2,S15-EO,24,552,40.99516,218.18472,-1.2243421,2265.648
46611,EO,2,S04-EO,24,552,26.441795,116.28054,-1.2346766,983.2573
46612,DMT,0,S25-DMT,24,552,12.708692,53.69532,-1.2281505,659.1822
46613,EO,2,S21-EO,24,552,8.951516,94.33835,-1.3168497,1310.6367
46614,EO,2,S21-EO,24,552,16.58143,76.50455,-1.2524471,817.8151
46615,EO,2,S04-EO,24,552,50.773342,361.6251,-1.2252011,4497.9634
46616,EO,2,S15-EO,24,552,6.2077675,19.152847,-1.3991239,152.40376
46617,DMT,0,S23-DMT,24,552,13.55499,59.6208,-1.2334993,730.12964
46618,DMT,0,S35-DMT,24,552,19.271261,96.39897,-1.2288494,1229.5765
46619,EO,2,S04-EO,24,552,10.416272,38.304356,-1.2556087,408.57785
46620,DMT,0,S23-DMT,24,552,2.8233662,7.594115,-1.3060519,74.038895
46621,EC,1,S19-EC,24,552,32.11752,220.0259,-1.2783777,2751.1616
46622,EC,1,S19-EC,24,552,119.50211,1524.8993,-1.2833843,21188.996
46623,DMT,0,S23-DMT,24,552,11.77954,44.455223,-1.2632425,412.83005
46624,DMT,0,S35-DMT,24,552,27.649916,132.63737,-1.2576803,1250.9624
46625,DMT,0,S23-DMT,24,552,4.27965,29.622746,-1.7239383,409.61746
46626,EO,2,S21-EO,24,552,13.966942,49.390263,-1.2656674,476.75946
46627,DMT,0,S23-DMT,24,552,75.37103,771.9196,-1.2232076,10684.6
46628,DMT,0,S23-DMT,24,552,10.533176,33.626484,-1.2642779,309.1186
46629,EC,1,S23-EC,24,552,16.764505,80.3781,-1.2709929,861.47723
46630,DMT,0,S25-DMT,24,552,3.443641,20.14766,-1.6128716,278.55658
46631,EC,1,S35-EC,24,552,37.202175,400.06293,-1.2746291,5556.0786
46632,DMT,0,S11-DMT,24,552,149.84901,1347.4473,-1.2252865,18065.441
46633,EO,2,S21-EO,24,552,24.553293,96.3012,-1.2351358,897.4415
46634,EC,1,S35-EC,24,552,15.547914,83.08606,-1.2513762,1087.8385
46635,EO,2,S05-EO,24,552,28.04598,119.421234,-1.2388849,1039.856
46636,EC,1,S35-EC,24,552,31.958036,343.46918,-1.2798133,4754.8174
46637,DMT,0,S35-DMT,24,552,15.530103,71.15032,-1.2477345,876.64764
46638,EC,1,S23-EC,24,552,20.941921,68.59038,-1.2411766,553.6885
46639,EO,2,S04-EO,24,552,11.392517,49.222084,-1.2801386,473.4632
46640,EO,2,S04-EO,24,552,2.997903,8.13745,-1.4423139,82.23027
46641,DMT,0,S10-DMT,24,552,21.761057,116.23785,-1.2350839,1195.8647
46642,DMT,0,S11-DMT,24,552,10.664978,40.954437,-1.2691839,474.24866
46643,EO,2,S04-EO,24,552,9.580022,39.36183,-1.3365115,394.55875
46644,DMT,0,S25-DMT,24,552,1.9900812,5.488812,-1.7262832,68.72547
46645,EC,1,S19-EC,24,552,11.732579,87.958206,-1.3378245,1197.8728
46646,EO,2,S15-EO,24,552,11.490387,48.939674,-1.3468698,407.42963
46647,DMT,0,S11-DMT,24,552,17.676321,69.91973,-1.2163653,692.8108
46648,DMT,0,S25-DMT,24,552,4.1043153,14.196541,-1.5667864,127.57091
46649,EC,1,S20-EC,24,552,12.742424,47.908142,-1.2712774,489.44424
46650,DMT,0,S35-DMT,24,552,27.844725,140.51997,-1.2827946,1612.8647
46651,DMT,0,S35-DMT,24,552,13.894187,77.79345,-1.3068484,1005.39856
46652,DMT,0,S23-DMT,24,552,46.12308,247.3923,-1.2668041,2049.9417
46653,EO,2,S21-EO,24,552,25.124506,177.8719,-1.3171072,2383.5889
46654,EC,1,S20-EC,24,552,72.64173,595.1326,-1.236839,6157.989
46655,EO,2,S15-EO,24,552,5.3470592,26.492533,-1.483554,281.83414
46656,DMT,0,S10-DMT,24,552,3.6114264,12.143815,-1.5670236,141.93129
46657,EO,2,S21-EO,24,552,12.902119,40.234066,-1.2328619,272.33752
46658,EO,2,S04-EO,24,552,2.8692462,8.566037,-1.4678922,84.385635
46659,DMT,0,S11-DMT,24,552,3.2616751,8.654,-1.4583883,68.45511
46660,EC,1,S23-EC,24,552,16.34492,72.41255,-1.2841967,845.8743
46661,DMT,0,S23-DMT,24,552,49.950504,589.1828,-1.2807964,8186.801
46662,DMT,0,S23-DMT,24,552,45.217987,324.79105,-1.256858,3939.5776
46663,DMT,0,S35-DMT,24,552,5.414739,16.17193,-1.332586,154.94868
46664,EC,1,S35-EC,24,552,3.7682743,22.349089,-1.6321024,308.18585
46665,DMT,0,S35-DMT,24,552,111.45322,965.2445,-1.2339209,12806.626
46666,DMT,0,S11-DMT,24,552,5.2275043,21.792215,-1.4053422,248.81418
46667,DMT,0,S35-DMT,24,552,24.952108,90.35738,-1.230328,593.99554
46668,EO,2,S21-EO,24,552,26.530394,153.38171,-1.2533002,1981.3154
46669,DMT,0,S23-DMT,24,552,11.300034,45.334812,-1.2868202,465.03372
46670,DMT,0,S11-DMT,24,552,14.254169,96.164375,-1.2698767,1278.9454
46671,EC,1,S20-EC,24,552,10.717045,33.612305,-1.2530792,265.32144
46672,EO,2,S04-EO,24,552,4.026905,12.303811,-1.4657063,106.11675
46673,DMT,0,S23-DMT,24,552,20.395521,82.780014,-1.2197826,861.39453
46674,DMT,0,S35-DMT,24,552,4.1131554,11.032011,-1.3977766,80.6324
46675,EC,1,S23-EC,24,552,23.592918,208.52219,-1.2671142,2878.1843
46676,DMT,0,S23-DMT,24,552,11.875771,61.553062,-1.2576327,718.3105
46677,EO,2,S15-EO,24,552,16.482069,58.006336,-1.2365804,478.18402
46678,DMT,0,S23-DMT,24,552,27.881157,219.61375,-1.2677277,2909.7295
46679,DMT,0,S10-DMT,24,552,7.408563,22.647617,-1.2571409,223.3596
46680,DMT,0,S23-DMT,24,552,17.449472,72.94156,-1.2599648,674.5391
46681,EC,1,S35-EC,24,552,15.066154,77.77809,-1.2519952,906.95776
46682,DMT,0,S23-DMT,24,552,4.9931746,21.660494,-1.4251517,247.13126
46683,EC,1,S35-EC,24,552,10.309829,37.498158,-1.2658842,438.77402
46684,DMT,0,S23-DMT,24,552,3.5865412,13.636924,-1.517855,166.73494
46685,EO,2,S21-EO,24,552,14.40072,56.8663,-1.2938743,535.5869
46686,EC,1,S35-EC,24,552,5.1496882,14.337035,-1.3548417,124.64934
